id,ocid,year,month,method,internal_type,locality,region,suppliers,buyer,amount,date,title,description,budget
1860524,ocds-5wno2w-CE-20210002110047-39594,2021,11,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,11.424000,2021-11-23T00:00:00-05:00,Orden de compra CE-20210002110047,Orden de compra para adquirir los siguientes productos:  MARCADOR PUNTA FINA AZUL,11.424
1860525,ocds-5wno2w-CE-20210002110048-39594,2021,11,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,215.040000,2021-11-23T00:00:00-05:00,Orden de compra CE-20210002110048,Orden de compra para adquirir los siguientes productos:  RESALTADORES VARIOS COLORES,215.04
1860526,ocds-5wno2w-CE-20210002110049-39594,2021,11,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,ORELLANA GUERRERO EDGAR FRANCISCO,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,19.420800,2021-11-23T00:00:00-05:00,Orden de compra CE-20210002110049,Orden de compra para adquirir los siguientes productos:  MARCADOR TIZA LIQUIDA PUNTA  GRUESA VARIOS COLORES,19.4208
1860527,ocds-5wno2w-CE-20210002110050-39594,2021,11,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,Jurado Villagomez Edison Ancizar,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,166.880000,2021-11-23T00:00:00-05:00,Orden de compra CE-20210002110050,Orden de compra para adquirir los siguientes productos:  PARES DE PILAS AAA RECARGABLE,166.88
1860528,ocds-5wno2w-CE-20210002110051-39594,2021,11,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,6.289920,2021-11-23T00:00:00-05:00,Orden de compra CE-20210002110051,Orden de compra para adquirir los siguientes productos:  BORRADOR (MEDIANO) PARA LAPIZ,6.28992
1860529,ocds-5wno2w-CE-20210002110052-39594,2021,11,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,12.208000,2021-11-23T00:00:00-05:00,Orden de compra CE-20210002110052,Orden de compra para adquirir los siguientes productos:  PERFILES PLASTICOS TAMANO A-4,12.208
1860530,ocds-5wno2w-CE-20210002110053-39594,2021,11,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,23.788800,2021-11-23T00:00:00-05:00,Orden de compra CE-20210002110053,Orden de compra para adquirir los siguientes productos:  MASKING DE 1 PULG. X 40 YARDAS MULTIUSO,23.7888
1860531,ocds-5wno2w-CE-20210002110054-39594,2021,11,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,111.014400,2021-11-23T00:00:00-05:00,Orden de compra CE-20210002110054,Orden de compra para adquirir los siguientes productos:  MASKING DE 2 PULG. X 40 YARDAS MULTIUSO,111.0144
1859530,ocds-5wno2w-CE-20210002087500-22909,2021,10,selective,Catálogo electrónico - Mejor oferta,HUAQUILLAS,EL ORO,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,3.360000,2021-10-06T00:00:00-05:00,Orden de compra CE-20210002087500,Orden de compra para adquirir los siguientes productos:  FECHADOR PEQUEÑO DE CAUCHO,3.36
1859531,ocds-5wno2w-CE-20210002087501-22909,2021,10,selective,Catálogo electrónico - Mejor oferta,HUAQUILLAS,EL ORO,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,36.960000,2021-10-06T00:00:00-05:00,Orden de compra CE-20210002087501,Orden de compra para adquirir los siguientes productos:  ESTILETE GRANDE,36.96
1859532,ocds-5wno2w-CE-20210002087502-22909,2021,10,selective,Catálogo electrónico - Mejor oferta,HUAQUILLAS,EL ORO,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,40.006400,2021-10-06T00:00:00-05:00,Orden de compra CE-20210002087502,Orden de compra para adquirir los siguientes productos:  CLIPS STANDAR 32 MM METALICOS,40.0064
1859533,ocds-5wno2w-CE-20210002087503-22909,2021,10,selective,Catálogo electrónico - Mejor oferta,HUAQUILLAS,EL ORO,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,259.260960,2021-10-06T00:00:00-05:00,Orden de compra CE-20210002087503,Orden de compra para adquirir los siguientes productos:  CLIPS STANDAR 43 MM METALICOS,259.26096
1859534,ocds-5wno2w-CE-20210002087504-22909,2021,10,selective,Catálogo electrónico - Mejor oferta,HUAQUILLAS,EL ORO,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,55.204800,2021-10-06T00:00:00-05:00,Orden de compra CE-20210002087504,Orden de compra para adquirir los siguientes productos:  CUCHILLAS PARA ESTILETE (REPUESTO) GRANDE 10U,55.2048
1859535,ocds-5wno2w-CE-20210002087505-22909,2021,10,selective,Catálogo electrónico - Mejor oferta,HUAQUILLAS,EL ORO,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,13.440000,2021-10-06T00:00:00-05:00,Orden de compra CE-20210002087505,Orden de compra para adquirir los siguientes productos:  FLASH MEMORY 16 GB,13.44
1859536,ocds-5wno2w-CE-20210002087506-22909,2021,10,selective,Catálogo electrónico - Mejor oferta,HUAQUILLAS,EL ORO,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,146.969760,2021-10-06T00:00:00-05:00,Orden de compra CE-20210002087506,Orden de compra para adquirir los siguientes productos:  CLIPS STANDAR 25 MM METALICOS,146.96976
1859537,ocds-5wno2w-CE-20210002087509-22909,2021,10,selective,Catálogo electrónico - Mejor oferta,HUAQUILLAS,EL ORO,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON HUAQUILLAS,215.667200,2021-10-06T00:00:00-05:00,Orden de compra CE-20210002087509,Orden de compra para adquirir los siguientes productos:  CLIPS MARIPOSA CAJA DE 50 UNIDADES,215.6672
1859538,ocds-5wno2w-CE-20210002088360-75418,2021,10,selective,Catálogo electrónico - Mejor oferta,GUARANDA,BOLIVAR,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,FISCALIA DE BOLIVAR,116.480000,2021-10-07T00:00:00-05:00,Orden de compra CE-20210002088360,Orden de compra para adquirir los siguientes productos:  ARCHIVADORES TAMANO OFICIO LOMO 8 CMS,116.48
1859539,ocds-5wno2w-CE-20210002088362-75418,2021,10,selective,Catálogo electrónico - Mejor oferta,GUARANDA,BOLIVAR,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,FISCALIA DE BOLIVAR,294.500000,2021-10-07T00:00:00-05:00,Orden de compra CE-20210002088362,Orden de compra para adquirir los siguientes productos:  RESMA DE PAPEL BOND A4 DE 75 GR,294.5
1858555,ocds-5wno2w-CE-20210002060114-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,12.096000,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060114,Orden de compra para adquirir los siguientes productos:  CERA PARA DEDOS/ CREMA CONTAR BILLETES (MEDIANA),12.096
1858556,ocds-5wno2w-CE-20210002060115-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,13.440000,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060115,Orden de compra para adquirir los siguientes productos:  SOBRE PARA CD PAQUETE X 100 UNIDADES,13.44
1858557,ocds-5wno2w-CE-20210002060117-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,8.960000,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060117,Orden de compra para adquirir los siguientes productos:  TINTA CORRECTORA TIPO ESFERO,8.96
1858558,ocds-5wno2w-CE-20210002060119-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,26.880000,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060119,Orden de compra para adquirir los siguientes productos:  PARES DE PILAS AA (ALCALINA),26.88
1858559,ocds-5wno2w-CE-20210002060122-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,11.020800,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060122,Orden de compra para adquirir los siguientes productos:  CINTA ADHESIVA TRANSPARENTE 18 X 25 YDAS,11.0208
1858560,ocds-5wno2w-CE-20210002060123-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,84.896000,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060123,Orden de compra para adquirir los siguientes productos:  NOTAS ADHESIVAS GRANDES 3X3 PULG.,84.896
1858561,ocds-5wno2w-CE-20210002060125-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,16.800000,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060125,Orden de compra para adquirir los siguientes productos:  SENALADORES TIPO BANDERITAS,16.8
1858562,ocds-5wno2w-CE-20210002060127-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,15.276800,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060127,Orden de compra para adquirir los siguientes productos:  VINCHAS METALICAS DE CARPETA CAJA DE 500 U,15.2768
1858563,ocds-5wno2w-CE-20210002060128-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,17.186400,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060128,Orden de compra para adquirir los siguientes productos:  PORTA CLIPS MAGNETICOS,17.1864
1858564,ocds-5wno2w-CE-20210002060130-410205,2021,8,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,EMPRESA PÚBLICA METROPOLITANA METRO DE QUITO,10.080000,2021-08-06T00:00:00-05:00,Orden de compra CE-20210002060130,Orden de compra para adquirir los siguientes productos:  CARPETAS PLASTICAS UN LADO TRANSPARENTE,10.08
1857584,ocds-5wno2w-CE-20210002030398-53503,2021,6,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,IMPORFACTORY CIA. LTDA.,INSTITUTO SUPERIOR TECNOLOGICO POLICIA NACIONAL,116.760000,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030398,Orden de compra para adquirir los siguientes productos:  PAÑO DE LIMPIEZA PARA SUPERFICIES 10 UNIDADES,116.76
1857585,ocds-5wno2w-CE-20210002030399-53503,2021,6,selective,Catálogo electrónico - Mejor oferta,QUITO,PICHINCHA,TEXTIQUIM CIA. LTDA.,INSTITUTO SUPERIOR TECNOLOGICO POLICIA NACIONAL,87.360000,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030399,Orden de compra para adquirir los siguientes productos:  AMBIENTAL VARIAS FRAGANCIAS EN AEROSOL 400 CC,87.36
1857586,ocds-5wno2w-CE-20210002030413-238940,2021,6,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,INDUSTRIAS SISAILLA DEL ECUADOR SISAILLA CIA.LTDA.,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,200.148480,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030413,"Orden de compra para adquirir los siguientes productos:  HIPOCLORITO DE SODIO AL 10 POR CIENTO, GALON",200.14848
1857587,ocds-5wno2w-CE-20210002030415-238940,2021,6,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,INDUSTRIAS SISAILLA DEL ECUADOR SISAILLA CIA.LTDA.,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,38.572800,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030415,"Orden de compra para adquirir los siguientes productos:  HIPOCLORITO DE SODIO AL 10 POR CIENTO, LITRO",38.5728
1857588,ocds-5wno2w-CE-20210002030416-238940,2021,6,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,HARNISTH PINOS ODGUIL ANTONIO,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,806.400000,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030416,Orden de compra para adquirir los siguientes productos:  JABON DE TOCADOR LIQUIDO CON VALVULA 1000 ML,806.4
1857589,ocds-5wno2w-CE-20210002030428-238940,2021,6,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,INDUSTRIAS SISAILLA DEL ECUADOR SISAILLA CIA.LTDA.,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,332.855040,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030428,Orden de compra para adquirir los siguientes productos:  SUAVIZANTE DE ROPA GALON,332.85504
1857590,ocds-5wno2w-CE-20210002030429-238940,2021,6,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,TEXTIQUIM CIA. LTDA.,CORPORACION ELECTRICA DEL ECUADOR CELEC EP.,291.200000,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030429,Orden de compra para adquirir los siguientes productos:  AMBIENTAL VARIAS FRAGANCIAS EN AEROSOL 400 CC,291.2
1857591,ocds-5wno2w-CE-20210002030470-2794,2021,6,selective,Catálogo electrónico - Mejor oferta,PALTAS,LOJA,YUNGA VILLA ALFONSO MARIA,GOBIERNO AUTONOMO DESCENTRALIZADO DEL CANTON PALTAS,4533.536000,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030470,Orden de compra para adquirir los siguientes productos:  BOTIN CUERO HIDROFUGADO,4533.536
1857592,ocds-5wno2w-CE-20210002030786-19749,2021,6,selective,Catálogo electrónico - Mejor oferta,SALINAS,SANTA ELENA,IMPORFACTORY CIA. LTDA.,DIRECCION DISTRITAL 24D02-LA LIBERTAD-SALINAS-SALUD,266.336000,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030786,Orden de compra para adquirir los siguientes productos:  ANTISARRO CANECA,266.336
1857593,ocds-5wno2w-CE-20210002030787-19749,2021,6,selective,Catálogo electrónico - Mejor oferta,SALINAS,SANTA ELENA,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,DIRECCION DISTRITAL 24D02-LA LIBERTAD-SALINAS-SALUD,179.200000,2021-06-10T00:00:00-05:00,Orden de compra CE-20210002030787,"Orden de compra para adquirir los siguientes productos:  DISPENSADOR DE JABON LIQUIDO 500, 800,1000 ML SACHET",179.2
