id,ocid,year,month,method,internal_type,locality,region,suppliers,buyer,amount,date,title,description,budget
366214,ocds-5wno2w-CE-20190001647252-100200,2019,7,selective,Catálogo electrónico - Mejor oferta,SAN PEDRO DE PELILEO,TUNGURAHUA,VILLOTA ACOSTA ELEN MERCEDES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE COTALÓ,1.288000,2019-07-24T00:00:00-05:00,Orden de compra CE-20190001647252,Orden de compra para adquirir los siguientes productos:  LIQUIDO PARA LIMPIAR VIDRIOS LITRO,1.288
366215,ocds-5wno2w-CE-20190001647253-100200,2019,7,selective,Catálogo electrónico - Mejor oferta,SAN PEDRO DE PELILEO,TUNGURAHUA,VILLOTA ACOSTA ELEN MERCEDES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE COTALÓ,2.352000,2019-07-24T00:00:00-05:00,Orden de compra CE-20190001647253,"Orden de compra para adquirir los siguientes productos:  FUNDA DE BASURA DOMESTICA NEGRA 23""X28""",2.352
366216,ocds-5wno2w-CE-20190001647254-100200,2019,7,selective,Catálogo electrónico - Mejor oferta,SAN PEDRO DE PELILEO,TUNGURAHUA,VILLOTA ACOSTA ELEN MERCEDES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE COTALÓ,4.950400,2019-07-24T00:00:00-05:00,Orden de compra CE-20190001647254,Orden de compra para adquirir los siguientes productos:  DESINFECTANTE AMONIO CUATERNARIO GALON,4.9504
366217,ocds-5wno2w-CE-20190001647255-100200,2019,7,selective,Catálogo electrónico - Mejor oferta,SAN PEDRO DE PELILEO,TUNGURAHUA,VILLOTA ACOSTA ELEN MERCEDES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE COTALÓ,7.660800,2019-07-24T00:00:00-05:00,Orden de compra CE-20190001647255,Orden de compra para adquirir los siguientes productos:  JABON DE TOCADOR LIQUIDO CON VALVULA 500 ML,7.6608
366218,ocds-5wno2w-CE-20190001647256-100200,2019,7,selective,Catálogo electrónico - Mejor oferta,SAN PEDRO DE PELILEO,TUNGURAHUA,VILLOTA ACOSTA ELEN MERCEDES,GOBIERNO AUTONOMO DESCENTRALIZADO PARROQUIAL RURAL DE COTALÓ,4.800880,2019-07-24T00:00:00-05:00,Orden de compra CE-20190001647256,Orden de compra para adquirir los siguientes productos:  LIQUIDO (SPRAY) LIMPIA MUEBLES FRASCO 1000 CC,4.80088
360967,ocds-5wno2w-CE-20190001640193-455065,2019,7,selective,Catálogo electrónico - Mejor oferta,TULCAN,CARCHI,VILLOTA ACOSTA ELEN MERCEDES,INSTITUTO ECUATORIANO DE SEGURIDAD SOCIAL,57.610560,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640193,Orden de compra para adquirir los siguientes productos:  LIQUIDO (SPRAY) LIMPIA MUEBLES FRASCO 1000 CC,57.61056
360968,ocds-5wno2w-CE-20190001640195-536577,2019,7,direct,Catálogo electrónico - Compra directa,SUCUA,MORONA SANTIAGO,RAMON TORRES DORIS GUADALUPE,DIRECCION DISTRITAL 14D03- LOGROÑO- SUCUA - EDUCACION,2916.480000,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640195,Orden de compra para adquirir los siguientes productos:  KITS DE UNIFORMES ESCOLARES RÉGIMEN SIERRA Y AMAZONIA,2916.48
360969,ocds-5wno2w-CE-20190001640196-19749,2019,7,selective,Catálogo electrónico - Mejor oferta,SALINAS,SANTA ELENA,VILLOTA ACOSTA ELEN MERCEDES,DIRECCION DISTRITAL 24D02-LA LIBERTAD-SALINAS-SALUD,626.640000,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640196,"Orden de compra para adquirir los siguientes productos:  CLORO LIQUIDO AL 5 POR CIENTO, CANECA",626.64
360970,ocds-5wno2w-CE-20190001640197-164463,2019,7,selective,Catálogo electrónico - Mejor oferta,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,PAUCAR ALMEIDA MONICA PAULINA,DIRECCION DISTRITAL 23D01 - PARROQUIAS URBANAS RIO VERDE A CHIGUILPE Y PARROQUIAS RURALES ALLURIQUIN A PERIFERIA- MAG,17.897600,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640197,Orden de compra para adquirir los siguientes productos:  REPUESTO DE TRAPEO (MOPA) DE 64 CM,17.8976
360971,ocds-5wno2w-CE-20190001640198-164463,2019,7,selective,Catálogo electrónico - Mejor oferta,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,MEDINA YEPEZ BORIS GUISSEPE,DIRECCION DISTRITAL 23D01 - PARROQUIAS URBANAS RIO VERDE A CHIGUILPE Y PARROQUIAS RURALES ALLURIQUIN A PERIFERIA- MAG,213.360000,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640198,Orden de compra para adquirir los siguientes productos:  PAPEL HIGIENICO JUMBO DOBLE HOJA BLANCO 250 METROS,213.36
360972,ocds-5wno2w-CE-20190001640199-164463,2019,7,selective,Catálogo electrónico - Mejor oferta,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,PAUCAR ALMEIDA MONICA PAULINA,DIRECCION DISTRITAL 23D01 - PARROQUIAS URBANAS RIO VERDE A CHIGUILPE Y PARROQUIAS RURALES ALLURIQUIN A PERIFERIA- MAG,10.024000,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640199,Orden de compra para adquirir los siguientes productos:  TRAPEADOR DE PLANO  26 A 30 CM  LARGO,10.024
360973,ocds-5wno2w-CE-20190001640200-164463,2019,7,selective,Catálogo electrónico - Mejor oferta,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,CODYXOPAPER CIA. LTDA.,DIRECCION DISTRITAL 23D01 - PARROQUIAS URBANAS RIO VERDE A CHIGUILPE Y PARROQUIAS RURALES ALLURIQUIN A PERIFERIA- MAG,10.752000,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640200,Orden de compra para adquirir los siguientes productos:  AMBIENTAL EN PASTILLAS UNIDAD,10.752
360974,ocds-5wno2w-CE-20190001640201-164463,2019,7,selective,Catálogo electrónico - Mejor oferta,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,ALBARRACIN SOTO ANDREA DE LOS ANGELES,DIRECCION DISTRITAL 23D01 - PARROQUIAS URBANAS RIO VERDE A CHIGUILPE Y PARROQUIAS RURALES ALLURIQUIN A PERIFERIA- MAG,11.200000,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640201,Orden de compra para adquirir los siguientes productos:  ESCOBA DE PLASTICO FIBRA SUAVE,11.2
360975,ocds-5wno2w-CE-20190001640202-164463,2019,7,selective,Catálogo electrónico - Mejor oferta,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,VILLOTA ACOSTA ELEN MERCEDES,DIRECCION DISTRITAL 23D01 - PARROQUIAS URBANAS RIO VERDE A CHIGUILPE Y PARROQUIAS RURALES ALLURIQUIN A PERIFERIA- MAG,12.544000,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640202,Orden de compra para adquirir los siguientes productos:  ESCOBA DE MADERA FIBRA DE COCO DE 40 CM,12.544
360976,ocds-5wno2w-CE-20190001640203-164463,2019,7,selective,Catálogo electrónico - Mejor oferta,SANTO DOMINGO,SANTO DOMINGO DE LOS TSACHILAS,MEDINA YEPEZ BORIS GUISSEPE,DIRECCION DISTRITAL 23D01 - PARROQUIAS URBANAS RIO VERDE A CHIGUILPE Y PARROQUIAS RURALES ALLURIQUIN A PERIFERIA- MAG,14.000000,2019-07-17T00:00:00-05:00,Orden de compra CE-20190001640203,Orden de compra para adquirir los siguientes productos:  ANTISARRO GALON,14
355958,ocds-5wno2w-CE-20190001632960-118057,2019,7,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,CODYXOPAPER CIA. LTDA.,CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS CUENCA,2.240000,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632960,Orden de compra para adquirir los siguientes productos:  GOMA LIQUIDA 250 GR,2.24
355959,ocds-5wno2w-CE-20190001632961-118057,2019,7,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS CUENCA,137.500000,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632961,Orden de compra para adquirir los siguientes productos:  RESMA DE PAPEL BOND A4 DE 75 GR,137.5
355960,ocds-5wno2w-CE-20190001632962-118057,2019,7,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS CUENCA,37.990400,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632962,Orden de compra para adquirir los siguientes productos:  MARCADOR TIZA LIQUIDA PUNTA  GRUESA VARIOS COLORES,37.9904
355961,ocds-5wno2w-CE-20190001632963-118057,2019,7,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS CUENCA,8.904000,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632963,Orden de compra para adquirir los siguientes productos:  MARCADOR PERMANENTE NEGRO PUNTA REDONDA,8.904
355962,ocds-5wno2w-CE-20190001632964-118057,2019,7,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS CUENCA,16.632000,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632964,Orden de compra para adquirir los siguientes productos:  MARCADOR PERMANENTE VERDE PUNTA GRUESA,16.632
355963,ocds-5wno2w-CE-20190001632965-118057,2019,7,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS CUENCA,16.632000,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632965,Orden de compra para adquirir los siguientes productos:  MARCADOR PERMANENTE ROJO PUNTA REDONDA,16.632
355964,ocds-5wno2w-CE-20190001632966-118057,2019,7,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS CUENCA,26.880000,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632966,Orden de compra para adquirir los siguientes productos:  MARCADORES ESCOLAR DE 12 COLORES PUNTA FINA,26.88
355965,ocds-5wno2w-CE-20190001632967-118057,2019,7,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS CUENCA,14.291200,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632967,Orden de compra para adquirir los siguientes productos:  MARCADOR PERMANENTE AZUL PUNTA REDONDA,14.2912
355966,ocds-5wno2w-CE-20190001632968-118057,2019,7,selective,Catálogo electrónico - Mejor oferta,CUENCA,AZUAY,ORELLANA GUERRERO EDGAR FRANCISCO,CONSEJO CANTONAL DE PROTECCIÓN DE DERECHOS CUENCA,57.120000,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632968,Orden de compra para adquirir los siguientes productos:  LAPIZ HB CON GOMA CAJA 12 UNIDADES,57.12
355967,ocds-5wno2w-CE-20190001632969-3401,2019,7,selective,Catálogo electrónico - Mejor oferta,SAN CRISTOBAL,GALAPAGOS,PLASTILIMPIO S.A.,GOBIERNO MUNICIPAL DE SAN CRISTOBAL,72.520000,2019-07-11T00:00:00-05:00,Orden de compra CE-20190001632969,Orden de compra para adquirir los siguientes productos:  DESINFECTANTE AMONIO CUATERNARIO LITRO,72.52
350747,ocds-5wno2w-CE-20190001625807-32457,2019,7,selective,Catálogo electrónico - Mejor oferta,LOGROÑO,MORONA SANTIAGO,COMPAÑIA GENERAL DE COMERCIO COGECOMSA S. A.,GOBIERNO AUTONOMO DESCENTRALIZADO MUNICIPAL DEL CANTON LOGROÑO,6.518400,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625807,Orden de compra para adquirir los siguientes productos:  SEPARADORES PLASTICOS A4 FUNDA 12 MESES,6.5184
350748,ocds-5wno2w-CE-20190001625809-26822,2019,7,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,ARIZAGA MUÑOZ JAIME SEGUNDO,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL,280.000000,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625809,Orden de compra para adquirir los siguientes productos:  ARCHIVADOR AÉREO,280
350749,ocds-5wno2w-CE-20190001625810-26822,2019,7,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,TELLO ARTEAGA VICTOR HUGO EDGAR,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL,818.809600,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625810,Orden de compra para adquirir los siguientes productos:  ESCRITORIO RECTO MINKA III 1500MM X 600MM,818.8096
350750,ocds-5wno2w-CE-20190001625811-26822,2019,7,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,MULTIOFICINAS CIA. LTDA.,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL,985.600000,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625811,Orden de compra para adquirir los siguientes productos:  ARCHIVADOR BAJO CARPETAS OFICIO,985.6
350751,ocds-5wno2w-CE-20190001625812-26822,2019,7,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,MULTIOFICINAS CIA. LTDA.,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL,461.440000,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625812,Orden de compra para adquirir los siguientes productos:  ESCRITORIO JATUM II 2200MM X 2400MM,461.44
350752,ocds-5wno2w-CE-20190001625813-26822,2019,7,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,TELLO ARTEAGA VICTOR HUGO EDGAR,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL,97.809600,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625813,Orden de compra para adquirir los siguientes productos:  SILLÓN QHAPAX,97.8096
350753,ocds-5wno2w-CE-20190001625814-26822,2019,7,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,TELLO ARTEAGA VICTOR HUGO EDGAR,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL,186.659200,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625814,Orden de compra para adquirir los siguientes productos:  SILLÓN QHAPAX VISITA,186.6592
350754,ocds-5wno2w-CE-20190001625815-26822,2019,7,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,TELLO ARTEAGA VICTOR HUGO EDGAR,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL,146.339200,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625815,Orden de compra para adquirir los siguientes productos:  ESCRITORIO RECTO MINKA II SIN CAJONERA 1200MM X 600MM,146.3392
350755,ocds-5wno2w-CE-20190001625816-26822,2019,7,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,LOPEZ GALVEZ ILEANA PAOLA,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL,248.640000,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625816,Orden de compra para adquirir los siguientes productos:  ARMARIO 900MM X 350MM X 2000MM,248.64
350756,ocds-5wno2w-CE-20190001625817-26822,2019,7,selective,Catálogo electrónico - Mejor oferta,GUAYAQUIL,GUAYAS,TELLO ARTEAGA VICTOR HUGO EDGAR,ESCUELA SUPERIOR POLITÉCNICA DEL LITORAL,166.544000,2019-07-01T00:00:00-05:00,Orden de compra CE-20190001625817,Orden de compra para adquirir los siguientes productos:  SILLA DE ESPERA TRIPERSONAL,166.544
